183,90,3165,374,1,650.95,true,2025-07-15 10:55:02
184,90,1294,394,1,339.94,true,2025-07-20 23:33:02
185,91,1668,108,1,35.98,true,2024-12-31 15:04:21
186,92,2908,308,1,26.02,true,2024-10-14 09:43:18
187,93,1180,159,2,15.48,true,2024-10-08 09:45:03
188,94,1965,15,1,32.34,true,2024-06-08 03:20:29
189,95,758,360,2,113.06,true,2025-06-29 17:47:21
190,95,1144,110,2,484.56,true,2025-06-27 14:06:21
191,95,2560,311,1,43.07,true,2025-06-28 22:58:21
192,96,650,365,1,77.14,true,2024-11-08 01:27:54
193,97,2076,187,1,209.41,true,2024-05-22 07:39:54
194,97,2148,280,1,22.61,true,2024-05-21 21:23:54
195,98,1697,351,1,202.04,true,2026-03-13 14:55:19
196,98,1708,240,1,110.86,true,2026-03-10 11:33:19
197,98,3425,129,1,38.20,true,2026-03-09 17:39:19
198,99,589,133,2,18.62,true,2024-10-11 11:26:15
199,99,388,192,2,34.15,true,2024-10-07 21:46:15
200,99,1858,269,1,27.01,true,2024-10-08 05:54:15
201,99,1005,36,1,74.86,false,
202,100,8,173,1,135.58,true,2024-09-20 00:11:22
203,100,3125,86,1,196.52,true,2024-09-19 07:18:22
204,101,1351,29,2,212.65,true,2025-06-23 16:39:50
205,101,1060,233,1,63.94,true,2025-06-28 01:09:50
206,101,2700,299,2,208.85,true,2025-06-24 17:42:50
207,101,3462,274,1,371.05,true,2025-06-26 12:46:50
208,101,801,49,2,313.31,true,2025-06-23 20:38:50
209,102,1264,211,1,12.45,true,2025-12-02 03:57:51
210,103,3169,84,1,15.05,true,2025-08-19 00:23:55
211,103,1402,174,2,35.58,false,
212,103,1880,234,1,25.52,true,2025-08-20 12:05:55
213,103,2215,322,1,13.32,true,2025-08-19 19:15:55
214,103,1887,206,1,99.25,true,2025-08-22 09:48:55
215,104,1207,295,1,197.60,true,2026-03-26 19:19:08
216,105,1730,94,1,193.17,true,2025-07-29 19:45:56
217,105,2178,294,1,154.90,true,2025-07-24 16:46:56
218,106,2283,104,1,68.71,true,2025-07-29 16:00:06
219,106,539,205,1,16.96,false,
220,107,2430,385,1,45.81,true,2025-03-26 12:01:13
221,108,2187,385,1,219.47,true,2025-08-24 06:09:02
222,109,825,27,1,64.49,true,2025-11-14 21:09:44
223,109,2554,338,2,33.26,true,2025-11-14 01:30:44
224,109,2421,151,1,26.84,true,2025-11-15 16:56:44
225,110,2353,233,2,16.37,true,2024-07-19 16:19:39
226,111,563,108,2,44.41,true,2026-03-13 20:27:32
227,112,941,62,1,131.75,true,2025-09-04 13:12:47
228,113,199,174,1,367.28,true,2026-04-23 18:35:31
229,113,465,275,1,678.26,false,
230,114,1343,101,2,10.46,true,2025-11-13 04:48:24
231,114,1420,359,1,264.57,true,2025-11-10 12:55:24
232,114,812,440,1,404.89,false,
233,114,2259,43,1,501.81,true,2025-11-10 21:29:24
234,114,1350,0,1,17.05,false,
235,115,2864,395,1,21.46,true,2025-08-23 14:44:36
236,115,2882,394,1,75.02,true,2025-08-22 02:08:36
237,115,3058,413,1,23.08,true,2025-08-26 07:25:36
238,116,385,88,1,1285.01,true,2024-12-07 23:11:37
239,116,2508,400,1,200.91,true,2024-12-13 03:06:37
240,117,1349,223,2,29.87,true,2025-12-10 10:13:20
241,118,561,188,1,40.07,false,
242,119,2237,37,2,271.30,true,2024-11-15 11:54:12
243,119,706,420,1,464.90,true,2024-11-13 15:18:12
244,119,2142,125,1,109.02,false,
245,120,315,114,1,29.84,true,2025-11-15 09:01:04
246,120,2446,380,1,187.03,true,2025-11-12 17:32:04
247,121,559,275,1,144.54,true,2025-05-15 21:37:32
248,121,250,180,2,38.85,true,2025-05-16 02:10:32
249,122,626,330,1,25.19,true,2024-10-29 14:40:33
250,123,434,412,3,21.30,true,2025-07-29 12:52:41
251,123,1053,363,2,96.83,true,2025-07-26 10:44:41
252,123,275,325,1,89.17,true,2025-07-26 06:20:41
253,124,2254,336,1,11.22,true,2024-06-24 19:50:36
254,124,2789,42,1,10.80,true,2024-06-25 01:09:36
255,125,2775,349,1,17.95,true,2025-09-04 06:06:52
256,125,1096,160,2,486.27,true,2025-09-03 09:27:52
257,125,3287,127,1,267.08,true,2025-09-05 06:24:52
258,126,1622,269,1,31.68,true,2025-10-01 11:21:08
259,126,2148,280,1,24.22,true,2025-10-01 18:32:08
260,126,437,61,1,153.88,true,2025-09-28 04:23:08
261,127,3023,411,1,1028.76,true,2025-02-28 12:43:55
262,127,1749,223,1,1499.46,false,
263,128,1769,305,2,495.19,true,2024-08-02 05:08:13
264,129,22,194,1,96.84,true,2025-03-14 06:52:15
265,129,2480,126,1,46.81,false,
266,129,805,181,1,205.05,true,2025-03-17 17:42:15
267,130,2732,208,1,80.35,false,
268,130,2073,370,2,21.47,true,2026-04-08 10:33:47
269,130,73,186,1,32.54,false,
270,130,2227,201,1,63.31,false,
271,130,311,418,1,33.54,false,
272,131,1107,262,1,195.45,true,2024-12-09 21:45:27
273,131,1084,274,1,53.10,true,2024-12-12 22:09:27
274,131,1528,445,1,240.49,true,2024-12-15 13:01:27
275,131,1116,295,1,174.84,true,2024-12-15 22:00:27
276,132,1344,396,1,261.77,true,2024-09-24 12:13:10
277,132,3007,190,1,869.66,true,2024-09-20 06:39:10
278,133,1293,253,1,41.23,true,2024-12-13 06:50:26
279,134,327,38,2,15.85,true,2025-04-23 23:47:45
280,135,355,128,1,111.14,false,
281,135,2730,255,1,360.87,true,2024-05-30 12:47:16
282,135,610,444,1,210.08,true,2024-06-02 19:37:16
283,135,1640,400,2,173.71,true,2024-05-30 09:22:16
284,136,1160,416,2,140.99,true,2024-05-01 14:09:39
285,136,2422,237,1,1082.88,true,2024-05-01 02:44:39
286,136,3031,426,2,309.87,true,2024-05-02 01:10:39
287,137,151,301,1,38.33,true,2024-05-09 10:22:42
288,138,1457,407,1,187.95,true,2024-08-24 17:52:00
289,139,2280,386,1,52.25,true,2026-02-24 14:55:42
290,139,1546,251,1,45.95,false,
291,140,121,413,1,113.61,true,2024-10-31 11:04:49
292,140,151,20,1,35.11,true,2024-11-01 02:08:49
293,140,2995,147,1,18.41,true,2024-11-02 13:30:49
294,140,694,274,2,28.20,true,2024-11-03 03:20:49
295,141,216,192,1,404.17,true,2025-09-08 14:52:27
296,141,2094,160,1,19.29,true,2025-09-09 05:55:27
297,142,797,84,1,27.14,true,2025-11-27 19:17:55
298,142,2490,250,1,36.45,true,2025-11-24 14:44:55
299,143,1754,302,1,49.60,true,2026-03-15 15:24:10
300,143,3488,151,1,1638.84,true,2026-03-10 13:30:10
301,144,1015,31,1,65.15,true,2024-05-29 23:32:39
302,144,533,74,1,350.22,true,2024-05-28 08:12:39
303,145,1776,88,1,27.04,true,2024-05-07 09:31:43
304,145,1350,210,1,18.03,true,2024-05-10 14:44:43
305,146,2303,253,1,48.06,true,2024-07-10 01:57:58
306,147,2866,345,1,18.46,true,2024-10-18 05:16:32
307,148,797,84,1,26.52,true,2025-02-18 23:01:41
308,149,1037,211,1,162.28,false,
309,149,704,63,1,217.15,true,2026-04-25 13:05:20
310,150,3364,351,2,34.39,true,2025-02-16 07:00:44
311,151,1294,327,1,315.83,true,2024-09-06 08:18:11
312,152,2784,314,2,116.06,true,2024-09-10 23:59:35
313,153,3488,151,1,1639.30,true,2025-12-12 23:57:57
314,153,289,224,1,601.99,true,2025-12-07 22:23:57
315,153,216,291,1,374.69,true,2025-12-13 05:16:57
316,154,3490,85,1,105.61,false,
317,154,1315,82,1,110.86,true,2026-04-13 12:12:04
318,154,2286,319,2,286.16,false,
319,154,2174,234,1,21.18,false,
320,155,2118,398,1,246.92,true,2025-05-18 09:37:49
321,156,522,121,1,242.28,true,2025-04-07 15:12:29
322,157,271,49,2,59.42,true,2024-10-03 11:33:00
323,157,3191,397,1,267.08,true,2024-10-02 14:27:00
324,157,776,351,1,10.10,true,2024-10-01 02:50:00
325,158,1341,242,1,68.30,true,2025-08-30 11:16:20
326,159,411,337,1,185.15,true,2025-08-01 15:52:49
327,160,165,254,1,32.28,false,
328,160,278,198,2,19.08,false,
329,160,1004,128,1,260.66,true,2026-02-03 01:48:01
330,161,2802,211,2,58.82,true,2025-07-30 08:57:51
331,161,736,348,1,20.13,true,2025-07-30 23:04:51
332,162,1438,12,1,358.26,true,2024-04-22 22:09:12
333,162,2069,432,1,16.97,true,2024-04-23 09:07:12
334,163,2550,12,1,1165.87,true,2026-02-07 13:02:45
335,163,1815,26,1,122.91,true,2026-02-04 01:16:45
336,164,1968,223,1,11.90,true,2024-09-10 09:04:17
337,165,3346,443,2,32.70,true,2024-10-06 04:10:35
338,165,611,285,2,119.23,true,2024-10-06 02:42:35
339,166,722,200,1,101.41,true,2024-12-30 21:33:14
340,166,3027,313,2,30.29,true,2024-12-30 17:11:14
341,167,855,374,1,37.53,true,2026-01-29 02:46:40
342,167,701,367,1,10.49,true,2026-01-23 10:56:40
343,168,2927,311,1,225.44,true,2025-11-23 02:41:29
344,169,1296,339,2,146.01,true,2025-06-28 15:23:40
345,169,945,283,3,43.86,true,2025-06-26 19:26:40
346,169,1119,371,1,134.55,true,2025-06-24 16:16:40
347,170,394,47,1,242.63,true,2025-03-21 10:10:31
348,171,1447,82,3,29.12,true,2025-06-20 06:38:21
349,171,542,403,1,71.27,true,2025-06-19 02:31:21
350,171,3321,112,2,122.72,true,2025-06-18 07:23:21
351,171,1112,292,1,77.45,true,2025-06-22 07:32:21
352,172,326,251,2,24.08,true,2025-03-16 17:17:19
353,173,2636,235,1,1336.08,true,2025-03-14 10:09:57
354,173,78,394,1,679.94,true,2025-03-09 02:13:57
355,174,843,312,1,56.30,true,2025-06-13 18:34:51
356,174,323,133,1,225.42,true,2025-06-16 17:58:51
357,174,1119,14,2,125.15,true,2025-06-16 11:12:51
358,175,2223,184,1,77.98,true,2026-01-31 01:43:30
359,175,1901,314,2,43.07,true,2026-02-04 07:43:30
360,176,1873,153,1,217.10,true,2025-10-14 01:12:39
361,176,2530,68,2,27.29,false,
362,176,2094,160,1,18.40,true,2025-10-15 17:10:39
363,177,3027,313,3,30.10,true,2025-03-26 01:28:36
364,177,2624,42,1,30.13,false,
365,178,625,187,2,44.56,true,2024-09-20 08:23:23
366,178,2879,314,1,105.95,true,2024-09-19 02:43:23
367,179,1277,209,2,43.41,true,2024-12-27 09:04:19
368,179,3117,374,1,19.16,true,2024-12-28 14:41:19
369,179,3495,217,1,33.93,true,2024-12-22 15:45:19
370,180,3366,434,2,12.64,true,2025-04-17 19:26:51
371,180,1242,345,1,25.39,true,2025-04-16 14:17:51
372,181,2765,178,1,16.58,false,
373,181,1639,154,1,77.74,false,
374,182,2983,262,1,13.68,false,
375,182,1387,161,1,10.08,true,2025-07-29 19:33:54
376,182,2173,423,2,11.61,true,2025-07-23 14:03:54
377,183,1547,411,1,1121.95,true,2024-07-16 06:20:48
378,184,2998,208,2,36.02,true,2025-08-09 17:34:19
379,185,2245,182,1,58.08,true,2025-09-06 07:30:31
380,186,1451,56,1,504.32,true,2024-08-05 12:07:48
381,187,1333,351,1,540.19,true,2024-12-31 05:43:19
382,188,3014,138,1,119.30,true,2024-10-11 04:02:06
383,189,1373,224,1,54.27,true,2025-09-11 13:33:50
384,189,2928,55,1,12.06,true,2025-09-10 09:13:50
385,190,724,227,2,23.82,false,
386,190,3018,101,1,23.65,true,2025-11-22 15:27:42
387,191,1010,301,1,262.87,false,
388,191,689,232,2,177.38,true,2024-06-09 02:52:22
389,192,2598,272,2,28.49,true,2024-08-03 02:50:12
390,192,1596,41,1,734.84,false,
391,192,1189,394,2,479.44,false,
392,192,2874,194,1,1257.32,true,2024-08-05 22:48:12
393,192,601,360,1,127.67,true,2024-08-07 00:58:12
394,193,304,131,1,56.13,true,2025-09-15 21:13:47
395,193,1227,223,1,463.34,true,2025-09-13 12:21:47
396,193,2395,108,1,22.72,true,2025-09-11 16:58:47
397,193,1632,176,1,65.88,true,2025-09-16 16:55:47
398,194,1909,323,1,8.15,true,2024-07-14 02:14:56
399,194,216,291,3,384.93,true,2024-07-09 04:58:56
400,194,2357,213,1,12.81,true,2024-07-11 08:08:56
401,195,2383,267,1,372.34,true,2025-10-24 10:07:40
402,195,1836,188,1,333.01,true,2025-10-19 23:32:40
403,195,1681,256,2,265.94,true,2025-10-19 23:14:40
404,196,444,350,1,174.48,true,2025-04-07 09:33:33
405,197,1307,220,2,308.82,true,2025-10-16 15:28:00
406,198,830,440,1,91.21,true,2025-04-09 23:01:52
407,198,1921,199,1,179.26,true,2025-04-10 22:42:52
408,199,1096,160,1,504.96,true,2024-11-06 08:09:24
409,200,2412,302,2,51.31,true,2026-02-24 13:46:36
410,200,2313,347,1,35.06,false,
411,201,2671,40,1,23.13,true,2025-10-14 13:27:10
412,201,3285,76,1,116.63,true,2025-10-16 09:32:10
413,202,1684,122,2,252.48,false,
414,202,2667,7,2,27.51,true,2025-08-07 19:44:01
415,203,1344,51,1,265.82,true,2024-10-04 11:34:47
416,203,1064,388,1,31.56,true,2024-09-30 04:58:47
417,204,565,284,1,51.38,true,2025-08-06 16:01:58
418,205,83,74,2,34.77,false,
419,205,151,20,1,35.65,true,2025-05-20 12:28:12
420,206,1544,230,1,862.13,true,2025-04-24 17:23:00
421,206,1317,54,1,240.52,true,2025-04-27 07:05:00
422,206,978,284,1,23.83,true,2025-04-27 05:05:00
423,207,2511,277,1,101.73,true,2025-10-03 10:37:53
424,207,148,74,1,169.97,true,2025-10-02 05:06:53
425,207,1655,202,1,14.37,true,2025-10-07 12:13:53
426,208,408,98,1,74.46,true,2025-10-06 20:00:03
427,209,2155,33,2,31.10,true,2025-11-02 18:56:00
428,209,2552,64,2,129.93,true,2025-11-01 00:56:00
429,209,599,379,1,36.67,true,2025-11-02 22:43:00
430,210,1636,443,1,55.75,true,2025-07-27 09:02:45
431,211,357,7,1,1813.99,true,2026-03-01 00:32:02
432,211,1593,200,1,25.99,true,2026-03-02 01:52:02
433,212,1097,411,1,82.48,true,2026-04-14 14:56:51
434,212,3070,438,2,151.15,false,
435,213,2146,59,1,37.63,true,2025-01-10 00:18:21
436,214,863,91,1,26.39,true,2025-08-15 03:23:43
437,215,2911,223,2,29.81,true,2026-01-20 00:19:07
438,215,2442,348,1,17.47,true,2026-01-20 06:03:07
439,215,311,418,1,33.77,true,2026-01-22 14:43:07
440,215,1538,172,1,59.48,true,2026-01-22 21:21:07
441,216,328,387,1,24.19,true,2024-05-11 13:30:07
442,217,3415,39,1,118.93,true,2025-05-30 04:11:35
443,218,1030,418,1,17.55,true,2025-12-31 00:41:51
444,218,2756,243,3,544.27,true,2025-12-27 17:45:51
445,219,425,7,2,19.37,true,2024-10-03 11:49:55
446,220,236,389,1,20.28,true,2025-09-04 00:25:11
447,220,3410,289,1,63.69,false,
448,220,2154,184,1,13.58,true,2025-09-02 14:04:11
449,220,140,402,3,38.89,false,
450,221,2006,320,1,31.53,true,2025-03-13 03:14:55
451,222,1601,395,1,60.16,true,2024-07-10 16:20:02
452,223,38,268,1,22.25,true,2024-07-07 15:37:29
453,224,29,428,1,22.91,true,2025-04-17 08:57:27
454,224,2185,423,1,238.94,true,2025-04-14 09:40:27
455,225,2342,138,1,98.43,true,2024-08-18 04:46:22
456,226,2168,14,1,27.49,true,2025-10-24 20:18:23
457,227,1905,275,1,154.83,true,2025-09-17 22:56:37
458,227,628,349,1,17.31,true,2025-09-15 18:08:37
459,228,2763,87,1,13.36,true,2024-07-03 17:42:21
460,229,1974,423,2,108.36,true,2026-03-06 21:20:05
461,229,2191,7,2,117.54,false,
462,229,2615,247,1,133.90,true,2026-03-06 05:02:05
463,229,662,251,1,53.56,false,
464,230,2749,62,1,130.79,true,2026-01-11 12:00:08
465,231,3310,27,1,36.45,false,
466,231,3275,319,1,22.25,true,2025-08-21 10:46:51
467,231,2395,108,2,22.19,true,2025-08-21 07:20:51
468,232,2753,266,1,24.69,true,2025-03-04 17:38:27
469,232,2734,61,2,253.02,true,2025-03-05 05:23:27
470,232,2753,20,1,25.29,false,
471,232,2274,446,2,249.56,true,2025-03-04 08:41:27
472,233,3074,284,1,13.12,true,2025-10-23 23:28:45
473,233,1657,93,1,31.09,true,2025-10-27 03:44:45
474,233,1049,383,1,14.87,true,2025-10-28 10:53:45
475,234,1189,394,2,487.29,false,
476,235,465,275,1,713.95,true,2025-10-01 16:23:06
477,235,1724,275,1,81.76,true,2025-10-04 13:07:06
478,235,2215,322,1,13.22,true,2025-10-04 16:14:06
479,235,2865,31,1,246.44,true,2025-10-01 13:46:06
480,236,1273,109,1,125.34,true,2025-12-15 12:02:24
481,236,2688,274,1,28.26,true,2025-12-20 14:14:24
482,236,978,284,1,24.68,false,
483,237,3074,284,2,13.39,true,2024-11-24 11:59:25
484,238,7,47,1,555.42,true,2025-01-31 17:44:54
485,238,1544,43,1,906.91,true,2025-02-01 23:42:54
486,239,276,284,2,105.21,true,2025-06-17 03:41:10
487,240,110,42,1,18.18,true,2025-12-03 06:18:06
488,240,1911,99,1,58.20,true,2025-12-01 20:04:06
489,241,573,397,3,82.58,true,2024-10-15 03:46:09
490,242,1869,440,1,131.18,true,2024-08-17 21:43:32
491,242,2881,432,1,97.26,true,2024-08-16 06:44:32
492,243,452,251,1,205.65,true,2025-12-25 17:22:43
493,243,2265,388,1,24.72,true,2025-12-27 23:33:43
494,244,2549,102,1,516.78,true,2025-05-05 05:46:01
495,245,2685,10,1,728.03,false,
496,245,1583,99,1,136.88,false,
497,246,1815,251,1,129.01,true,2025-05-06 12:35:25
498,246,216,291,1,372.02,true,2025-05-02 22:42:25
499,246,555,395,1,649.54,true,2025-05-04 13:48:25
500,246,2647,279,1,49.56,true,2025-05-07 01:23:25
501,247,3229,335,3,61.21,true,2025-05-10 03:21:49
